"Group","PackageId","ModName","SourceRoot","SourceRelativePath","TargetRelativePath","Bytes","SHA256"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Frostshaper\SnapFreeze.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Frostshaper\SnapFreeze.png","5529","D143A591848462D7BD36987714ECC9057F1FAFAA4607321C5D72B2739E37256F"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\BendProbability.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\BendProbability.png","4764","67BE49CC5C43595188251E567D53FD1A823EF580BEEB52456160390465E969F2"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\HealthSwap.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\HealthSwap.png","2991","8B7021BC9E615F1B24F7B09EDB4EC712984BDD7BCD5977754E5D46FFEEE62DF7"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\HeatFocus.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\HeatFocus.png","3557","485F62EE4A9E15897F4387786EF07F02C6F37068D322B54FF3EEA7CC9B6925E3"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\LocationSwap.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\LocationSwap.png","4462","8CE85736BA21A5FF715A0535885D605FB5E1A223EE88B36547C79B33C145D836"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\LuckTransfer.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\LuckTransfer.png","5995","7A834513E361E7E3A3FDEC42BFEB1AE85610A8F59E20F30BE27A141213E39201"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\Mindcontrol.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\Mindcontrol.png","2693","98C33C51013B4B463D80372F297B1887A00259B3B83A4AC7CA402BACF86EEFEA"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\PsychicGuidance.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\PsychicGuidance.png","2194","5A711D106B92A3F0F72CCA9B1A1F7C95693B3D1A6B85E904933E9E157D0F3399"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\SkillRoll.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\SkillRoll.png","4533","9DBB51FFBE3DB24944374626AE040D2CE5865F232CAEFEB8FCEDC9AF6DFBB706"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\Transmutation.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\Transmutation.png","6305","244A74833882A36CC3D8E98CA6E0562EBDAF240E5022AAB82EFE26EF5C369BFF"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Harmonist\TransmuteStone.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Harmonist\TransmuteStone.png","5807","ABB1EB4174565E39A491CFB0A3976A4F13D11D58C63D2342C4C60AA19A67B69A"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\ConsumeBodies.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\ConsumeBodies.png","5685","8554524A682B17AF0744549456F58240A46FAAC2DC56BAEEB8D37015555F7B3A"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\Corpsetalk.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\Corpsetalk.png","4182","4DEC67BEDB2DFE400457BFB2C1B2045C8388F67BC5E0BAE9770229B40AF325CC"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\Deathshield.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\Deathshield.png","3458","F7C02C4573075DAD38728783D450DCBF9DF2C3EA1D5251F92E39CDFFD7D64E34"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\Enthrall.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\Enthrall.png","3625","0613707D29CE5C8981618B509BAF1F610CA0CDD10043719A3860668CA893A04F"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\Ghostwalk.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\Ghostwalk.png","2908","8F579839FE6961976068A4A876C53262150C7675B7F042F653E6B25B051CFE23"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\Liferot.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\Liferot.png","5047","D25D1FD90314BA537070AA65C9D17294029E71563E1A04CA349006037B716DE4"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\ParalysisPulse.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\ParalysisPulse.png","5128","8E322FF95FD822C5F1ADAAA81AC853843CF5965594E021CC2DBCA18F7F1EB0A7"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\Resurrect.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\Resurrect.png","3114","1F94AA7785282C649C0090DDE0DEC360A543B00924EBEDFEAF2F8D09BBD40449"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\StealVitality.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\StealVitality.png","2655","19983B96B10750CB6510F9925E4F3AE466DB6C7424EFD07FE9500626D975ED13"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Necropath\WordofFear.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Necropath\WordofFear.png","5247","8F125F9DD1CD01499A10F007BF47D7F309B79ACC6082496FCBB462CC036B4DB2"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Assassinate.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Assassinate.png","7335","D276A7D2AD4405239B97C9A339670FDA945ACB38707DCA1A6734DB84ACB178BF"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Darkness.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Darkness.png","5771","9487D4CC9CAA577321D2BF1ECD500C9A86324BA43A6E1398A33FED3978AAA5BE"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Darkvision.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Darkvision.png","4950","6C2FF039CD282D048FAC544BC7C9CD629F253A9D2FFB5A7ED91A39B222D94C73"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Decoy.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Decoy.png","2987","25122D82800B524F36E107270DA888B177DA26D3B34432095626EFBCF818997F"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Eclipse.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Eclipse.png","4688","1802EC539001591531FB667C789098E99240CB13BCB65680CA736F8F860244B4"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\IntensifyShadows.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\IntensifyShadows.png","2289","21F3681CD16B7B9EF0EBE3283CEE41ED3777355FD3A9AAD84402013670B45717"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Nightstep.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Nightstep.png","4537","B56F176EE5D7E116AF433C5A6EA359348670F4A7CD8807D18DAF8368A68F522C"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Obscure.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Obscure.png","4786","878E3C613736B5D497728BE7D30EF12823B260F8FB345B67D2B8511358CE3359"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\ShadowFocus.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\ShadowFocus.png","4649","DA02D6D8AB38115840DC1C22EB39B50FF8F78919A2AE25C3238B9B8DA099871B"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Nightstalker\Shadowskip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Nightstalker\Shadowskip.png","4074","90F18A40AE00A2EB9E02A0482682894CE01514AA0347043091E9A5F2C0BE6A56"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\Focus.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\Focus.png","3929","CA5BABBE651CABFB4D41D07B507FDFA7EC9A228E3683E10107DF151974EC2B6A"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\GuardianSkipbarrier.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\GuardianSkipbarrier.png","4810","F259A2467DD2F075AC4CB789DE23EAA4A62A99295348E8AE6E565E3BD2DB68E3"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\Invisibility.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\Invisibility.png","2977","1B85F047F3BD35A4BF7047FA1F33181192550983776782369B84AEA602591188"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\Overshield.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\Overshield.png","4676","1D8120FE496D79B273FA10D8C347C09DCAB20FA0FD06BC96B42262B132662825"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\Painblock.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\Painblock.png","3972","9EAFAEFB62D667382BC50EB25D87F97F62E54B68F19FDEBBAAA890678BDEEC89"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\RegrowLimbs.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\RegrowLimbs.png","4910","C80D33ADACBDD35F279B872D246006DAAEA4F6FF6899AA0635F84ECE0886C35A"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\Skipshield.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\Skipshield.png","2772","E9C8A3036780CE43F6994FEEAE887426BEB39A17C901FFCA8D3E29CE5E89F9FC"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\Stabilize.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\Stabilize.png","3626","22887E0C7E628170A8916EA5F1A6F0B192B1BD24BB52060F0D1207E65934000C"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\WordofFortitude.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\WordofFortitude.png","3886","E62173EB65CF5585AAAFC4C490C486F71B11086E25DC85ADC4B06209C3BBA332"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Protector\WordofImmunity.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Protector\WordofImmunity.png","4950","F52A09810E1283A744E7244438EEE450C012E38A2CD205468B22622B6AD9EFC7"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\Ascension.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\Ascension.png","6594","7B83E49A6AB47351142269FE79D66B147270F335B8DC2F9A7D8694E84622C1EF"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\BrainCut.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\BrainCut.png","5148","7F0CAB24CD5441875864BBC51B4FF82B795CD9C6C1D969CD9643F3C7D835B1BD"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\BrainLeech.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\BrainLeech.png","4887","F0A00D6E3E68447C9AE5174184B65024F2A13B71D0687AB6D825856A8EDACC12"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\Degrade.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\Degrade.png","4636","99FC560A80230F6F21DA33BAA4FD8ADCF7A3BC64DEF19FDD5B25D39043DD0AAF"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\MindJump.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\MindJump.png","4101","92064FB0D20A52A0D3BA70FFA85D2AD485456983F9E920AA9986D34E242A4AF6"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\MindSplit.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\MindSplit.png","3793","3604007946228D22C4FC13EAF1DE6DA1ED809EECE89FD844251C6B134F632AD9"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\Puppet.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\Puppet.png","4120","9AE7DC43D74B70F6B4290E55C9D510A25B135C701A3F31CD8A96E8717E11819B"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\PuppetSwarm.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\PuppetSwarm.png","4925","05180EB91BF2CA5710579A901CE3E5C8D57A1AE5C0E65B77B19F7F33621BD384"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\Subjugation.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\Subjugation.png","5432","5ED93CCE7D52CFF81F61394C348B574987D60A41418D75C05DDAD936DFDB91DC"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Puppeteer\SummonPuppet.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Puppeteer\SummonPuppet.png","4504","604E2F537EF006A52487CB36597974AD994BDCACF358ABC8219209D3FBF34ADD"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\ChaosSkip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\ChaosSkip.png","3769","029D161190DD21E19FD1D0DCAE18974EB95F3A0DD14B759EDDAA767BC00AE83C"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\Chunkskip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\Chunkskip.png","3230","B60BFF70E32BBDBA2B810242AD21CE47530F382870F3671E99481EB587D54537"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\Farskip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\Farskip.png","3856","91D9F857190D7E7B2C7948A24A6B2D8D65BBDB4059E673E702975FFF7DE9F7C0"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\MassChaosSkip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\MassChaosSkip.png","3787","7CF63C234A6500C0EA5209A531DE9AEFD6134DA097D877F65530F81C99E94C2F"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\ResourceSkip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\ResourceSkip.png","4190","DEA1C8FF0B78970A4B3FFA2771F0852298EBC52DA73F8E21029CE1239139E29E"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\Skip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\Skip.png","2156","D5A04C9F3FEEF382FADD7B2BB4253788B56761E9A759B269C0CBE466501D8EBE"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\Skipdoor.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\Skipdoor.png","5768","3501A2333A43D4351F45B4353E6BD4016EB979092DE97E68A97A7B0A40AEFCB4"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\Smokepop.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\Smokepop.png","3487","DED16AFBF71140CACEF81873030D86083A28E108AE832F077D329293C14731D0"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\SolarPinhole.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\SolarPinhole.png","2597","3F0B8AEAEAAFF96585043A68F215C4D59C6F0187677D7410A83B5B3F82F63569"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\Wallraise.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\Wallraise.png","2468","DB31640022F19E3E66CDA9AE627EADDD1D612CE055811B0FA9F6EFBBA6728485"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Skipmaster\Waterskip.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Skipmaster\Waterskip.png","3840","9FCF22331E4578A8AB3D8DA3C262C82ABE5DAEAA7DBD25F857D943CA370464C1"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\BallLightning.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\BallLightning.png","4223","BE94B58CCBED0E6F4885BD68F018F9CC9FBFDC58F3E0B34867C2FCCD41BBCF21"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\Bolt.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\Bolt.png","2904","E151D4C8CC6CA012EF52E5D313AA1E5BC5916A6E475C3FB495E892DD4BE27489"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\ChainBolt.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\ChainBolt.png","4812","69DCDB470FEBF063A0EE5D994753729E68371EC8C86D7CD650F3725A2B45B25C"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\Flashstorm.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\Flashstorm.png","5596","3BF4D1AADDB52C022D37E75143C4780DE5DEBC10FBE1A7FD1E9F1D636E7DDC1A"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\Hurricane.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\Hurricane.png","6829","00C87CF336440808114496E4B39CC253642FE21E795BAAA0A3E9EDFF4787FAA2"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\Recharge.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\Recharge.png","2373","CF4AB85020C2AA60CF537F02755CFB304E3080D45CA6D8B37D75FC6D3832B325"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\StaticAura.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\StaticAura.png","4660","AB19A920894954F38AEE909DD39991EFFD9C229DD0E48E2FDAE2CCBE44D28902"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\StaticPulse.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\StaticPulse.png","4734","4880E5B554F93EC3769C200B27E73B89D849A40E1F32A8635E9F2E7608F263E6"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\Thunderbolt.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\Thunderbolt.png","3731","D8512B689CE6B4D918A07D9B98B34560014B1899077DEEC48E760BCB926C7CFA"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Staticlord\Vortex.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Staticlord\Vortex.png","5352","4E751162CBDA3798624C0791714C138D7DC17589A6F5E7212D4E538C47037A08"
"VanillaExpanded","VanillaExpanded.VPsycastsE","Vanilla Psycasts Expanded","D:\Steam\steamapps\workshop\content\294100\2842502659","Textures\Abilities\Technomancer\ConjureHeatPearls.png","VanillaExpanded\VanillaExpanded.VPsycastsE\Textures\Abilities\Technomancer\ConjureHeatPearls.png","4665","26E607BA01738A8FA68D198E8C7C315EB1607E4440395C877B98B5B5B69CC8F4"
