family	packageId	mod	kind	defName	label	status	factions	addedTags	existingWeaponTags	existingApparelTags	reason	sourceFile
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_ArmorMarineHelmetPrestige	prestige marine helmet	assigned	controlled and crazed vaults	FIPA_Pool_VaultHighTech		PrestigeCombatGear		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_ArmorMarinePrestige	prestige marine armor	assigned	controlled and crazed vaults	FIPA_Pool_VaultHighTech		PrestigeCombatGear		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_ArmorReconPrestige	prestige recon armor	assigned	controlled and crazed vaults	FIPA_Pool_VaultHighTech		PrestigeCombatGear		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_Beret	beret	assigned	US Army-equipped forces; Whitespring officers; settlement guards	FIPA_Pool_EnclaveOfficer,FIPA_Pool_SettlerGuard,FIPA_Pool_USArmy		Royal,RoyalTier2,RoyalTier3		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_Coronet	coronet	assigned	Whitespring Enclave fallback; Whitespring officers	FIPA_Pool_EnclaveFallback,FIPA_Pool_EnclaveOfficer		Royal,RoyalTier5		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_Corset	corset	assigned	Whitespring Enclave fallback	FIPA_Pool_EnclaveFallback		Royal,RoyalTier5		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_Crown	crown	assigned	Whitespring Enclave fallback; Whitespring officers	FIPA_Pool_EnclaveFallback,FIPA_Pool_EnclaveOfficer		Royal,RoyalTier6		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_CrownStellic	stellic crown	assigned	Whitespring Enclave fallback; Whitespring officers	FIPA_Pool_EnclaveFallback,FIPA_Pool_EnclaveOfficer		Royal,RoyalTier7		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_EltexSkullcap	eltex skullcap	assigned	Mothman and Wendigo cults	FIPA_Pool_Cult		Psychic		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Psychic.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_Gunlink	gunlink	assigned	US Army-equipped forces; Whitespring Enclave fallback; controlled and crazed vaults; raider fighters; settlement guards	FIPA_Pool_EnclaveFallback,FIPA_Pool_Raider,FIPA_Pool_SettlerGuard,FIPA_Pool_USArmy,FIPA_Pool_VaultHighTech		Gunlink		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_HatLadies	ladies hat	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		Royal,RoyalTier2		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_HatTop	top hat	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		Royal,RoyalTier2		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_PackBroadshield	low-shield pack	assigned	US Army-equipped forces; Whitespring Enclave fallback; controlled and crazed vaults; raider fighters; settlement guards	FIPA_Pool_EnclaveFallback,FIPA_Pool_Raider,FIPA_Pool_SettlerGuard,FIPA_Pool_USArmy,FIPA_Pool_VaultHighTech		BeltDefensePop		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Packs.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_PackJump	jump pack	assigned	US Army-equipped forces; Whitespring Enclave fallback; controlled and crazed vaults; raider fighters; settlement guards	FIPA_Pool_EnclaveFallback,FIPA_Pool_Raider,FIPA_Pool_SettlerGuard,FIPA_Pool_USArmy,FIPA_Pool_VaultHighTech		PackJump		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Packs.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_PsyfocusHelmet	eltex helmet	assigned	Mothman and Wendigo cults	FIPA_Pool_Cult		Psychic		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Psychic.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_PsyfocusRobe	eltex robe	assigned	Mothman and Wendigo cults	FIPA_Pool_Cult		Psychic		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Psychic.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_PsyfocusShirt	eltex shirt	assigned	Mothman and Wendigo cults	FIPA_Pool_Cult		Psychic		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Psychic.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_PsyfocusVest	eltex vest	assigned	Mothman and Wendigo cults	FIPA_Pool_Cult		Psychic		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Psychic.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_RobeRoyal	prestige robe	assigned	Whitespring Enclave fallback; Whitespring officers	FIPA_Pool_EnclaveFallback,FIPA_Pool_EnclaveOfficer		Royal,RoyalRobe,RoyalTier6		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_ShirtRuffle	formal shirt	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		Royal,RoyalTier2		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	Apparel_VestRoyal	formal vest	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		Royal,RoyalTier5		D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	apparel	OrbitalTargeterMechCluster	orbital mech cluster targeter	utility_not_pawn_gear					Targeter, lance, or one-use utility; not random clothing.	D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\OrbitalWeapons.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_Axe	axe	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Melee,FIPW_T0_Improvised	Axe,MedievalMeleeDecent			D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeMedieval.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_MonoSword	monosword	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Melee,FIPW_T4_Elite	UltratechMelee			D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeUltratech.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_MonoSwordBladelink	persona monosword	unique_or_quest_only		FIPW_Role_Melee,FIPW_Unique	Bladelink		Unique/persona weapon; not suitable for random faction generation.	D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeBladelink.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_PlasmaSword	plasmasword	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Plasma,FIPW_T4_Elite	UltratechMelee			D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeUltratech.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_PlasmaSwordBladelink	persona plasmasword	unique_or_quest_only		FIPW_Role_Plasma,FIPW_Unique	Bladelink		Unique/persona weapon; not suitable for random faction generation.	D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeBladelink.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_PsyfocusStaff	eltex staff	assigned	Mothman and Wendigo cults	FIPW_Pool_CultPrimitive,FIPW_Role_Melee,FIPW_T2_Service	EltexStaff			D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\PsychicWeapons.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_Warhammer	warhammer	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Melee,FIPW_T0_Improvised	MedievalMeleeDecent			D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeMedieval.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_Zeushammer	zeushammer	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Melee,FIPW_T4_Elite	UltratechMelee			D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeUltratech.xml
Vanilla	Ludeon.RimWorld.Royalty	RimWorld Royalty	weapon	MeleeWeapon_ZeusHammerBladelink	persona zeushammer	unique_or_quest_only		FIPW_Role_Melee,FIPW_Unique	Bladelink		Unique/persona weapon; not suitable for random faction generation.	D:\Steam\steamapps\common\RimWorld\Data\Royalty\Defs\ThingDefs_Misc\Weapons\MeleeBladelink.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	apparel	Apparel_GreatDress	great dress	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		IndustrialAdvanced,Outlander		D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	apparel	Apparel_Vest	vest	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		Outlander		D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	apparel	VFES_Headgear_Bandana	bandana	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		Outlander		D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	apparel	VFES_Headgear_FlatCap	flat cap	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		IndustrialBasic		D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	apparel	VFES_Headgear_Sombrero	sombrero	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		Outlander		D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	weapon	Gun_GatlingGun	gatling gun	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Buildings\TurretGatlingGun.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	weapon	VFES_Gun_DoubleActionRevolver	double-action revolver	assigned	Nova Arizona frontier; Nuevo Texico frontier; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaCowboy,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_NuevoTexicoFrontier,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Sidearm,FIPW_T1_Wasteland	Gun,Revolver,SimpleGun			D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	weapon	VFES_Gun_DoubleBarreledShotgun	double-barreled shotgun	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Shotgun,FIPW_T1_Wasteland	Gun,SimpleGun			D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	weapon	VFES_Gun_HuntingRifle	hunting rifle	assigned	Nova Arizona frontier; Nuevo Texico frontier; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaCowboy,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_NuevoTexicoFrontier,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Rifle,FIPW_T1_Wasteland	Gun,SimpleGun			D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	weapon	VFES_Tomahawk	tomahawk	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Other,FIPW_T0_Improvised	Neolithic,NeolithicRangedBasic			D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Weapons\RangedMedieval.xml
Vanilla Expanded	OskarPotocki.VanillaFactionsExpanded.SettlersModule	Vanilla Factions Expanded - Settlers	weapon	VFES_Weapon_GrenadeDynamite	dynamite	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Other,FIPW_T1_Wasteland	GrenadeDestructive			D:\Steam\steamapps\workshop\content\294100\2052918119\1.6\Defs\ThingDefs_Misc\Weapons\RangedIndustrialGrenades.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	apparel	VFED_Apparel_BombPack	bomb pack	assigned	Circle of Steel	FIPA_Pool_CircleOfSteel		BeltExplosive		D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Misc\Apparel_Belts.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	apparel	VFED_Apparel_InvisibilityEngulfer	invisibility engulfer	assigned	Circle of Steel	FIPA_Pool_CircleOfSteel		BeltInvisibility		D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Misc\Apparel_Belts.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	apparel	VFED_DeserterDeclassifier	deserter declassifier	utility_not_pawn_gear					Targeter, lance, or one-use utility; not random clothing.	D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Misc\Apparel_Belts.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	weapon	VFED_Gun_ChargeCycler	charge cycler	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T4_Elite	Gun,SpacerGun			D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Misc\RangedSpacer.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	weapon	VFED_Gun_Fletchling	fletchling	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T4_Elite	VFEE_Fletchling			D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Misc\RangedSpacer.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	weapon	VFED_Gun_Kontarion	kontarion cannon	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	weapon	VFED_Gun_Onager	onager cannon	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla Expanded	OskarPotocki.VFE.Deserters	Vanilla Factions Expanded - Deserters	weapon	VFED_Gun_Palintone	palintone cannon	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\workshop\content\294100\3025493377\1.6\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFE_Apparel_StellicRobe	stellic robe	assigned	Whitespring Enclave fallback	FIPA_Pool_EnclaveFallback		Royal,RoyalTier6,RoyalTier7,StellicRobe		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Royal.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFEE_Apparel_AbsolverHelmet	absolver helmet	assigned	Whitespring Enclave fallback	FIPA_Pool_EnclaveFallback		VFEE_Absolver		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFEE_Apparel_ArmorAbsolver	absolver armor	assigned	Whitespring Enclave fallback	FIPA_Pool_EnclaveFallback		VFEE_Absolver		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFEE_Apparel_ArmorDeserter	deserter armor	assigned	Circle of Steel	FIPA_Pool_CircleOfSteel		VFEE_Deserter		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFEE_Apparel_DeserterHelmet	deserter helmet	assigned	Circle of Steel	FIPA_Pool_CircleOfSteel		VFEE_Deserter		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFEE_Apparel_JanissaryCuirass	janissary cuirass	assigned	Whitespring Enclave fallback	FIPA_Pool_EnclaveFallback		VFEE_Janissary		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFEE_Apparel_JanissaryHelmet	janissary helmet	assigned	Whitespring Enclave fallback	FIPA_Pool_EnclaveFallback		VFEE_Janissary		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	apparel	VFEE_Apparel_TechfriarCrown	techfriar crown	assigned	Whitespring scientists	FIPA_Pool_EnclaveScientist		VFEE_Techfriar		D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	weapon	VEE_Gun_Fletcher	fletcher	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T4_Elite	VFEE_Absolver			D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Weapons\RangedSpacer.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	weapon	VFEE_Gun_ChargeThumper	charge thumper	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T4_Elite	Gun,VFEE_SpacerGunBreach			D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Weapons\RangedSpacer.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	weapon	VFEE_Gun_StrikerTurret	striker gun	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	weapon	VFEE_MeleeWeapon_Toxblade	toxblade	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Melee,FIPW_T4_Elite	UltratechMelee			D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Weapons\MeleeUltratech.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	weapon	VFEE_MeleeWeapon_ToxbladeBladelink	persona toxblade	unique_or_quest_only		FIPW_Role_Melee,FIPW_Unique	Bladelink		Unique/persona weapon; not suitable for random faction generation.	D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Misc\Weapons\MeleeBladelink.xml
Vanilla Expanded	OskarPotocki.VFE.Empire	Vanilla Factions Expanded - Empire	weapon	VFEI_TurretArmoredShuttle	double autocannon	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\workshop\content\294100\2938820380\1.6\Defs\ThingDefs_Buildings\Buildings_Exotic.xml
Vanilla Expanded	OskarPotocki.VFE.Medieval2	Vanilla Factions Expanded - Medieval 2	apparel	VFEM2_Apparel_Cap	cap	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		VFEM2_Cap		D:\Steam\steamapps\workshop\content\294100\3444347874\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla Expanded	OskarPotocki.VFE.Medieval2	Vanilla Factions Expanded - Medieval 2	apparel	VFEM2_Apparel_Chaperon	chaperon	unassigned_candidate				Aristocrat,VFEM2_Trader	Medieval/royal visual language has no retained Fallout faction; candidate for trader removal.	D:\Steam\steamapps\workshop\content\294100\3444347874\1.6\Defs\ThingDefs_Misc\Apparel_Headgear.xml
