StringId	Text
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_JoinTheDeserters.description	{0} wants to join the deserter cause.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_JoinTheDeserters.label	join the deserters
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_KillSomeone.description	{0} wants to inflict pain and kill another being.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_KillSomeone.label	kill someone
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_LearnToShapeFlesh.description	{0} wants to see another person use the flesh shaping ability.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_LearnToShapeFlesh.label	witness flesh shaping
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_MeetAngelicPawn.description	{0} wants to meet an angelic being that radiates a pristine beauty.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_MeetAngelicPawn.label	meet an angelic being
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_NuzzleWithTheFleshling.description	{0} would like to nuzzle with the fleshling monstrosity.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_NuzzleWithTheFleshling.label	nuzzle with the fleshling
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_ObtainLegendaryGear.description	{0} wants to feel the work of a legendary master in their grasp.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_ObtainLegendaryGear.label	obtain legendary gear
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_Overdose.description	{0} wants to see what itâ€™s like to overdose.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_Overdose.label	overdose
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_PlayWithCube.description	{0} wants to play with a golden cube.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_PlayWithCube.label	play with a golden cube
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_Propose.description	{0} would like to propose to somebody.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_Propose.label	propose
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_RaidABioLab.description	{0} wants to raid a bio-lab.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_RaidABioLab.label	raid a bio-lab
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_ReadAFascinatingTome.description	{0} wants to read a fascinating eldritch tome.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_ReadAFascinatingTome.label	read a fascinating tome
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_ReadAmazingBook.description	{0} wants to read a book detailing a skill on which they are passionate about.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_ReadAmazingBook.label	read an amazing book
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_RideInAClassicCar.description	{0} would love to feel classy and ride in the classic car.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_RideInAClassicCar.label	ride in a classic car
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_SeeAurora.description	{0} wants to skygaze during an aurora.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_SeeAurora.label	see an aurora
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_UseADeclassifier.description	{0} wants to see what itâ€™s like to use a deserter declassifier on an enemy noble.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_UseADeclassifier.label	use a declassifier
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_UseFireWeapon.description	{0} wants to use a flame weapon in combat.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_UseFireWeapon.label	use a flame weapon
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_UseXenotypeInjector.description	{0} wants to change xenotype by using a xenotype injector.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_UseXenotypeInjector.label	change xenotype
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_WieldBladelink.description	{0} would like to bond with a bladelink weapon.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_WieldBladelink.label	wield bladelink weapon
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_Winged.description	{0} wants to get a gene that gives wings.
Part3|DefInjected/VAspirE.AspirationDef/VanillaExpanded_VanillaAspirationsExpanded.xml|VAspirE_Winged.label	fly
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VGeneticsE.xml|GR_Pounce.description	This hybrid can jump into combat, quickly closing the distance between it and its enemies.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VGeneticsE.xml|GR_Pounce.label	pounce
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VGeneticsE.xml|GR_StraightCharge.description	This hybrid can charge into combat, quickly closing the distance between it and its enemies and damaging them.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VGeneticsE.xml|GR_StraightCharge.label	charge
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_Bloodfocus.description	By forcibly manipulating the bodyâ€™s stores of hemogen, the caster can enter a state of rapid meditation, regaining psyfocus at the cost of hemogen.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_Bloodfocus.label	blood focus
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_BloodRite.description	Creates a mote of hemogen that follows the caster, acting as an amplifier for psychic sensitivity based on the casterâ€™s current hemogen level.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_BloodRite.label	blood rite
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_BloodShard.description	Launch a small amount of excess blood as a lethal projectile by forcibly expelling hemogen that has been solidified into a crystalline structure.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_BloodShard.label	blood shard
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_BloodSpew.description	Spew forth a fine mist of hemogen towards the targets, coating them in sticky, nauseating blood. Those affected are overcome with intense vomiting.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_BloodSpew.label	blood spew
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_Bloodstorm.description	Creates a downpour of blood, inflicting non-hemogenic individuals with bloodmist, causing intense vomiting. Sanguophages instead regenerate hemogen, and donâ€™t gain psychic heat when casting any psycasts under the effects of bloodstorm.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_Bloodstorm.label	bloodstorm
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_CloseWounds.description	Forcibly move excess blood to stop any ongoing bleeding. However, it does not actually heal.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_CloseWounds.label	close wounds
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_CorpseExplosion.description	Uses the casterâ€™s hemogen to overstimulate the blood of a corpse, causing an explosion which deals no damage, but covers everyone in thick bloodmist. Those affected are overcome with intense vomiting.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_CorpseExplosion.label	corpse explosion
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_Hemodrain.description	Forcibly extracts the blood of the target at a distance and converts it to hemogen. Practical but inefficient.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_Hemodrain.label	hemodrain
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_SanguineSpear.description	Launches a pressurized spear of blood over to the target, damaging the target and creating a bloodmist explosion. Damage depends on the caster's hemogen level.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_SanguineSpear.label	sanguine spear
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_WordofOffering.description	Convinces the target to offer their blood to the caster. Can be used on visitors or even during combat.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Hemosage.xml|VPEH_WordofOffering.label	word of offering
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Ascension.description	Targets a controlled puppet and causes them to commit suicide through psychic overload, annihilating itself and the surrounding 5 tiles. The sum of the puppetâ€™s learned skills is converted into psychic energy for the detonation, with a fraction absorbed by the caster as psycasting XP.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Ascension.label	ascension
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_BrainCut.description	An intentional misuse of the reprogramming psycast which creates a permanent rift in the targetâ€™s brain. The damage scales with the targetâ€™s psychic sensitivity and always disorients for 2 seconds.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_BrainCut.label	brain cut
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_BrainLeech.description	Creates a psionic link on a colleague or prisoner that redirects brain processing power to the leacher. The effect is inefficient and reaches its maximum after 2 days before fading into obscurity. Only a single leech can be maintained.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_BrainLeech.label	brain leech
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Degrade.description	Reverts the humanoid targetâ€™s behavioral instincts to a considerably more primitive state, forcibly triggering the mental break â€œrun wildâ€.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Degrade.label	degrade
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_MindJump.description	Permanently swaps the caster and the targeted puppetâ€™s bodies, with the puppet becoming the master with all of their psycasting capabilities. The sudden change in consciousness and adaptation to a new vessel locks the new master into a scaled 48-hour psychic coma.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_MindJump.label	mind jump
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_MindSplit.description	By taking the psionic equivalent of a hammer and chisel to their own consciousness, the caster can permanently increase their limit of controllable puppets by one. Effectively painless as they knock themselves unconscious for a short duration from shattering their sense of self.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_MindSplit.label	mind split
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Puppet.description	Targeting a pawn affected by Brain Leech, this psycast permanently overwrites their personality with the casterâ€™s own. Locks the short-term memory portion of the brain to synchronize with the caster, in turn putting them into a short coma. Number of puppets is initially limited to one.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Puppet.label	puppet
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_PuppetSwarm.description	By causing an effect similar to an extreme case of â€œhomesicknessâ€, the caster can force all linked puppets to skip themselves to them almost instantaneously and regardless of distance.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_PuppetSwarm.label	puppet swarm
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Subjugation.description	Induces a form of indoctrination on a prisoner by altering neuron pathways so that thoughts of the targetâ€™s faction triggers negative reactions. The effects are quite nauseating and â€œconvincesâ€ them to switch sides after 7 days.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_Subjugation.label	subjugation
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_SummonPuppet.description	By causing an effect similar to an extreme case of â€œhomesicknessâ€, the caster can force the puppet to skip itself to them almost instantaneously and regardless of distance.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPE_Puppeteer.xml|VPEP_SummonPuppet.label	summon puppet
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_AdrenalineRush.description	Psychically induces a surge of adrenaline in the caster, blocking all pain and augmenting their sight, hearing and movement. Lasts roughly thirty seconds depending on the userâ€™s psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_AdrenalineRush.label	adrenaline rush
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Age.description	Very inefficiently siphons life force from a living target, de-aging the caster by 2 years and aging the other by 10. Very debilitating aftereffects for the victim and considered a hostile action by allies.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Age.label	age
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_AggressiveHeatDump.description	Instantly dump all of your neural heat into a target, causing them to explode with an area of effect relative to the heat lost. A good declaration of war.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_AggressiveHeatDump.label	aggressive heat dump
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_AnimalAllies.description	Infuses a large area with harmonic life force that influences animal behavior, causing them to attack those hostile to the caster for a duration scaling with their psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_AnimalAllies.label	animal allies
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Assassinate.description	Links the casterâ€™s shadow to a target in dark areas, allowing them to skip back and forth multiple times to attack in melee. The amount of hits depends on the casterâ€™s psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Assassinate.label	assassinate
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BallLightning.description	The caster compresses a ball of condensed electricity which will slowly move to a designated location. A few seconds after release, it will start discharging into nearby surrounding targets with living bolts of electricity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BallLightning.label	ball lightning
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Beckon.description	Psychically command the target to approach the caster.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Beckon.label	beckon
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BendProbability.description	Creates a ripple of cosmic scale that will force something to happen.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BendProbability.label	bend probability
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Berserk.description	Induce a berserker psychosis in the target's mind, causing them to attack anyone nearby. They regain rationality after 15 seconds, depending on their psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Berserk.label	berserk
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BerserkPulse.description	Generate an overwhelming rush of undirected rage in everyone near the target point. Considered an overt act of aggression and lasts several seconds.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BerserkPulse.label	berserk pulse
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BladeFocus.description	Psychically augments the muscle fibers, ligaments and joints in the casterâ€™s arms, doubling their melee attack speed for roughly two minutes depending on their psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BladeFocus.label	blade focus
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BlindingPulse.description	Induce noise in the visual centers of the brain, obscuring vision of everyone near the target point. Lasts for half a minute, affected by psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BlindingPulse.label	blinding pulse
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Bliss.description	After a brief meditation period, induce a sense of serenity in the target that reaches maximum magnitude near the effectâ€™s end. As the calming feeling becomes more pronounced, they will find it harder to concentrate but it is not considered a malicious action.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Bliss.label	bliss
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Blizzard.description	Using differential-pressure skipgates, water-linked skipgates and nodes of psychic entropy, creates a swirling blizzard away from the caster. Those exposed to the tempest experience reduced sight, moving and manipulation, as well as hypothermia buildup and cutting cold. Duration scales with the casterâ€™s psychic sensitivity and puts them in a coma.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Blizzard.label	blizzard
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Bolt.description	Hurls a weak bolt of electricity to strike a small target area, at a distance scaling with psychic sensitivity. Burns on direct hits and inflicts area EMP damage.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Bolt.label	bolt
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BrambleMaze.description	Infuses a fertile area with chaotic life energy, causing it to sprout shoots of brambles that wither after 12 hours.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BrambleMaze.label	bramble maze
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BreatheFlame.description	Spews forth flammable liquid which immediately ignites, along with everything the flames touch.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_BreatheFlame.label	breathe flame
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Burden.description	Slow the target for a short time by suppressing motor activity in the brain. Considered a hostile action and affected by the targetâ€™s psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Burden.label	burden
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ChainBolt.description	Fires a living bolt of electricity at a target which can leak out onto nearby targets, the amount scaling with psychic sensitivity. Inflicts small burns and EMP damage.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ChainBolt.label	chain bolt
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ChaosSkip.description	Teleport the target to a random position from where he started, the distance scaling with the casterâ€™s psychic sensitivity. Stuns the target for a second and is considered a hostile action.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ChaosSkip.label	chaos skip
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Chunkskip.description	Skip the 5 chunks of rock or slag to scatter them near the target point. This is useful for producing cover during offensive operations.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Chunkskip.label	chunk skip
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ColdZone.description	Cause an area to manifest nodes of psychic entropy for the next 24 hours, drastically lowering the temperature.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ColdZone.label	cold zone
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ConjureHeatPearls.description	Converts the casterâ€™s neural heat into compressed metaphysical pearls. Completely harmless, but dumps a tremendous amount of neural heat into a small area when shattered.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ConjureHeatPearls.label	conjure heat pearls
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ConsumeBodies.description	Psychically strips all remaining life force from nearby humanoid corpses and stores the essence as a permanent stacking buffer to neural heat.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ConsumeBodies.label	consume bodies
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ControlledFrenzy.description	Psychically augments the casterâ€™s prowess and killing urges, doubling their damage output with all weapons. Each kill reduces the casterâ€™s heat by 10 and resets the duration of the frenzy.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_ControlledFrenzy.label	controlled frenzy
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Corpsetalk.description	Target a corpse and temporarily appropriate the victimâ€™s skills to make up for the casterâ€™s deficiencies. Effect lasts for a season before returning to normal.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Corpsetalk.label	corpsetalk
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_CraftPsyRing.description	Psychically alters the form of a piece of eltex into the shape of a ring, which is imbued with psycasting knowledge of the caster. When worn by another psycaster, this temporarily allows them to use this knowledge to perform the stored psycast without practice.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_CraftPsyRing.label	craft psyring
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_CraftTimeskip.description	Using very precise timeskipping, moves the desired item to its finished state as if the creator had continued working on it. Biologically ages the caster by a full year.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_CraftTimeskip.label	craft timeskip
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_CropBurst.description	Infuses a fertile area with life energy, causing it to sprout plantable crops that finish growth in relation to the casterâ€™s psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_CropBurst.label	crop burst
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Darkness.description	Select a target area to generate an orb of completely obfuscating darkness, the duration scaling with the casterâ€™s psychic sensitivity. All vision is blocked and any attacks within or passing through will miss entirely.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Darkness.label	darkness
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Darkvision.description	Gives the targeted pawn a nictitating membrane that allows them to see equally well in darkness and daytime. Duration scales with the target's psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Darkvision.label	darkvision
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Deathshield.description	Locks the touched targetâ€™s life force in place for a day, preventing them from dying. After this period, they can die from accumulated wounds, blood loss, or missing limbs or organs.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Deathshield.label	deathshield
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Decoy.description	Creates a localized field of optical disharmony to travel and remain in a desired location, with a duration scaling with psychic sensitivity. The illusion will draw the ire of all enemies.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Decoy.label	decoy
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_DrainPsyessence.description	Targeting a downed psychically-talented pawn, induces intense harmonic psychic noise to liquify their flesh and convert it into psyessence to be absorbed by the caster as their own accumulated psychic talent. The final moments of psychic disintegration will be felt by everyone for many kilometers around, causing diplomatic consequences with all factions.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_DrainPsyessence.label	drain psyessence
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Eclipse.description	By strategically placing an orb of obfuscating darkness high in the sky, the caster can effectively cause a spontaneous eclipse.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_Eclipse.label	eclipse
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_EnchantQuality.description	Psychically manipulate an object or structure to improve its overall quality. Maximum quality depends on psychic sensitivity.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_EnchantQuality.label	enchant quality
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_EnergyDump.description	Purges the build-up of fatigue in a nearby target and leaves them completely refreshed, in exchange the caster is left completely exhausted and needing a good nap.
Part3|DefInjected/VEF.Abilities.AbilityDef/VanillaExpanded_VPsycastsE.xml|VPE_EnergyDump.label	energy dump
