StringId	Text
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Last.txt|33	Clemens  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Last.txt|34	Luxley  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Last.txt|35	Aurora  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Last.txt|36	Justus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Last.txt|37	Vesper  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Last.txt|38	Paxson  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Last.txt|39	Celest  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|0	Radiant  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|1	Lucius  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|2	Atomar  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|3	Ignatius  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|4	Lumen  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|5	Felix  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|6	Jasper  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|7	Benedict  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|8	Justus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|9	Lux  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|10	August  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|11	Jude  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|12	Honor  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|13	Pax  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|14	Verity  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|15	Seraph  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|16	Auriel  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|17	Clemens  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|18	Vitus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|19	Cyrus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|20	Cassian  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|21	Silvan  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|22	Tiber  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|23	Marius  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|24	Cato  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|25	Vesper  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|26	Orion  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|27	Sol  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|28	Valens  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|29	Aurelius  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|30	Simeon  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|31	Thaddeus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|32	Cornelius  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|33	Leander  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|34	Marcus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|35	Titus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|36	Galen  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|37	Darian  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|38	Maxim  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|39	Quirin  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|40	Severin  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|41	Remus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|42	Lazarus  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|43	Urban  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|44	Elias  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|45	Soren  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|46	Lucian  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|47	Ambrose  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|48	Philo  
Part2|Strings/Names/FCP_Tools_FCP_CoA_Names_Male.txt|49	Crispin  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|0	Altani  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|1	Borte  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|2	Saran  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|3	Yelena  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|4	Tara  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|5	Kulan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|6	Sarnai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|7	Bolormaa  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|8	Tuya  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|9	Khasar  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|10	Oyuun  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|11	Tengeri  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|12	Aiyuna  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|13	Sarangerel  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|14	Bayan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|15	Erdene  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|16	Solongo  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|17	Narantuya  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|18	Enkhtuya  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|19	Tsetseg  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|20	Khadra  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|21	Odval  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|22	Mandukhai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|23	Saruul  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|24	Chinua  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|25	Bolor  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|26	Anara  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|27	Munkhtuya  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|28	Delger  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|29	Ujin  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|30	Khorol  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|31	Suvd  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|32	Naran  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Female.txt|33	Tungalag  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|0	Dogan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|1	Kulan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|2	Batu  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|3	Temur  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|4	Khasar  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|5	Jochi  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|6	Altan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|7	Boran  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|8	Kadan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|9	Orhan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|10	Togai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|11	Saru  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|12	Kulan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|13	Batu  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|14	Bekter  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|15	Arslan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|16	Kulan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|17	Toghan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|18	Kublai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|19	Ogedei  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|20	Jebe  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|21	Bayan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|22	Subotai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|23	Khasan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|24	Tarkan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|25	Saban  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|26	Kochun  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|27	Toghrul  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|28	Boke  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|29	Kadan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|30	Kara  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|31	Batu  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|32	Khasar  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|33	Altai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|34	Jochin  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khan_Names_Male.txt|35	Kulan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|0	Khan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|1	Batu  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|2	Altan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|3	Saru  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|4	Bayan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|5	Temur  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|6	Kulan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|7	Jochi  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|8	Togai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|9	Orhan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|10	Bekter  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|11	Arslan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|12	Toghan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|13	Kublai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|14	Ogedei  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|15	Jebe  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|16	Tarkan  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|17	Saban  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|18	Kochun  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|19	Toghrul  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|20	Boke  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|21	Kara  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|22	Altai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|23	Jochin  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|24	Saran  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|25	Bolor  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|26	Erdene  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|27	Solongo  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|28	Narantuya  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|29	Enkhtuya  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|30	Tsetseg  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|31	Odval  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|32	Mandukhai  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|33	Saruul  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|34	Chinua  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|35	Munkhtuya  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|36	Delger  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|37	Ujin  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|38	Khorol  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|39	Suvd  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|40	Naran  
Part2|Strings/Names/FCP_Tools_FCP_Great_Khans_Names_Last.txt|41	Tungalag  
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|0	Accalia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|1	Aconia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|2	Adelaisa
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|3	Adraria
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|4	Adrianne
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|5	Aelva
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|6	Aemilia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|7	Agrippina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|8	Ahetotis
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|9	Aia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|10	Alcedonia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|11	Alessandra
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|12	Alessia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|13	Alexia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|14	Alma
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|15	Aloisia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|16	Amalia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|17	Amanda
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|18	Amandia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|19	Amia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|20	Annia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|21	Anodia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|22	Antonia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|23	Apphia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|24	Apronia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|25	Aquilia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|26	Arcadia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|27	Arenara
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|28	Ariela
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|29	Arielle
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|30	Arnora
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|31	Arria
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|32	Arriana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|33	Asirel
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|34	Astara
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|35	Astella
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|36	Astia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|37	Astinia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|38	Atia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|39	Audania
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|40	Augusta
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|41	Augustina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|42	Aurelia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|43	Aventina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|44	Aviera
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|45	Avita
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|46	Avresa
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|47	Bellona
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|48	Beruna
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|49	Blatta
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|50	Britta
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|51	Brittia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|52	Bronsila
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|53	Buntara
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|54	Caecilia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|55	Caelia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|56	Caesina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|57	Caesonia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|58	Caldana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|59	Caledonia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|60	Calia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|61	Camilla
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|62	Candria
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|63	Cania
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|64	Canodia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|65	Cardea
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|66	Cargas
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|67	Carina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|68	Carlotta
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|69	Carmana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|70	Cassia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|71	Cassipia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|72	Casta
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|73	Catia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|74	Catina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|75	Caula
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|76	Celina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|77	Ciceri
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|78	Ciirta
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|79	Cinda
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|80	Cinia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|81	Clara
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|82	Clilias
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|83	Clivia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|84	Cloelia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|85	Comilla
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|86	Concordia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|87	Constance
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|88	Constantia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|89	Constantina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|90	Coventina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|91	Craetia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|92	Damyra
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|93	Darvala
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|94	Denisa
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|95	Diana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|96	Dinia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|97	Dino
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|98	Dominitia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|99	Domitia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|100	Domitiana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|101	Drusilla
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|102	Dryantilla
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|103	Dulcilla
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|104	Dumania
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|105	Duras
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|106	Duvia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|107	Dynari
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|108	Edana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|109	Edda
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|110	Edwina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|111	Egeria
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|112	Eliana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|113	Elianna
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|114	Elianne
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|115	Eloe
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|116	Elska
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|117	Emelia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|118	Enganna
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|119	Engannas
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|120	Eponis
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|121	Erina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|122	Etienne
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|123	Etira
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|124	Ettiene
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|125	Euraxia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|126	Eutropia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|127	Fabia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|128	Fallaise
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|129	Faltonia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|130	Famia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|131	Fammana
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|132	Farida
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|133	Fausta
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|134	Faustina
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|135	Faustine
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|136	Felicitas
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|137	Felixa
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|138	Felra
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|139	Fentula
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|140	Finia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|141	Flacassia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|142	Flaenia
Part2|Strings/Names/FCP_Tools_FCP_Legion_Names_Female.txt|143	Flavia
